name,id,bd,competitor_id,photo,club,country
Luisa Bertani,299388,14-06-1996,176182,https://data.fis-ski.com/general/load-competitor-picture/176182.html,SKI RACING CAMP A.D.,ITA
Lorina Zelger,516552,02-02-1999,203735,https://data.fis-ski.com/general/load-competitor-picture/203735.html,Gams,SUI
Katharina Liensberger,56388,01-04-1997,190907,https://data.fis-ski.com/general/load-competitor-picture/190907.html,,AUT
Stefanie Moser,55913,1988,94823,https://data.fis-ski.com/general/load-competitor-picture/94823.html,WSV Reith i. A. - Tirol,AUT
Tereza Charova,155559,1989,108333,https://data.fis-ski.com/general/load-competitor-picture/108333.html,,CZE
Isolde Kostner,295588,1975,32060,https://data.fis-ski.com/general/load-competitor-picture/32060.html,,ITA
Nadia Fanchini,296729,25-06-1986,71263,https://data.fis-ski.com/general/load-competitor-picture/71263.html,Gruppo Sciatori Fiamme Gialle,ITA
Jennifer Mickelson,105764,1978,40101,https://data.fis-ski.com/general/load-competitor-picture/40101.html,,CAN
Valentina Volopichova,155695,1993,145167,https://data.fis-ski.com/general/load-competitor-picture/145167.html,Ski Foinia Plzen,CZE
Helena Rapaport,506584,26-08-1994,157455,https://data.fis-ski.com/general/load-competitor-picture/157455.html,Malaroarnas Alpina sk,SWE
Marlis Spescha,515116,1967,57976,https://data.fis-ski.com/general/load-competitor-picture/57976.html,,SUI
Andrea Salvenmoser,55067,1968,53264,https://data.fis-ski.com/general/load-competitor-picture/53264.html,,AUT
Sanni Leinonen,185271,1989,105288,https://data.fis-ski.com/general/load-competitor-picture/105288.html,Tampereen Slalomseura,FIN
Barbora Lukacova,705363,1990,119483,https://data.fis-ski.com/general/load-competitor-picture/119483.html,TJ Slavia UK Bratislava,SVK
Chloe Georges,195862,1980,19910,https://data.fis-ski.com/general/load-competitor-picture/19910.html,C.S. Courchevel,FRA
Bente Giljarhus,425345,1978,20306,https://data.fis-ski.com/general/load-competitor-picture/20306.html,Geilo IL,NOR
Valentina Golenkova,485748,1994,157582,https://data.fis-ski.com/general/load-competitor-picture/157582.html,L. Tyagachev,RUS
Priska Nufer,516219,11-02-1992,138602,https://data.fis-ski.com/general/load-competitor-picture/138602.html,Alpnach,SUI
Anne Sophie Barthet,196726,23-02-1988,97665,https://data.fis-ski.com/general/load-competitor-picture/97665.html,Armees-Emhm - C.S.  Courchevel,FRA
Isabel Picenoni,515269,1972,47749,https://data.fis-ski.com/general/load-competitor-picture/47749.html,,SUI
Clothilde Weyrich,196412,1985,65946,https://data.fis-ski.com/general/load-competitor-picture/65946.html,C.S. Chamonix,FRA
Fabienne Janka,516013,1989,104933,https://data.fis-ski.com/general/load-competitor-picture/104933.html,Obersaxen,SUI
Judy Nagel,536294,1951,42571,https://data.fis-ski.com/general/load-competitor-picture/42571.html,,USA
Shannon Nobis,535327,1972,43753,https://data.fis-ski.com/general/load-competitor-picture/43753.html,,USA
Brooke Wales,538975,1990,115619,https://data.fis-ski.com/general/load-competitor-picture/115619.html,University of Colorado Ski Team,USA
Maria Therese Tviberg,426043,07-04-1994,154959,https://data.fis-ski.com/general/load-competitor-picture/154959.html,Geilo Il,NOR
Ingrid Jacquemod,195671,1978,27425,https://data.fis-ski.com/general/load-competitor-picture/27425.html, Val d Isere,FRA
Nicole Linneberg,115002,1972,35487,https://data.fis-ski.com/general/load-competitor-picture/35487.html,,CHI
Daria Astapenko,485772,1994,158396,https://data.fis-ski.com/general/load-competitor-picture/158396.html,FSO of Russia,RUS
Anastasiya Skryabina,695073,1985,125373,https://data.fis-ski.com/general/load-competitor-picture/125373.html,,UKR
Rabea Grand,515692,1984,21335,https://data.fis-ski.com/general/load-competitor-picture/21335.html,Albinen-Torrent,SUI
Marlies Oester,515370,1976,44569,https://data.fis-ski.com/general/load-competitor-picture/44569.html,Adelboden,SUI
Michaela Dygruber,56277,14-02-1995,167499,https://data.fis-ski.com/general/load-competitor-picture/167499.html,,AUT
Camille Cerutti,197956,22-12-1998,199627,https://data.fis-ski.com/general/load-competitor-picture/199627.html,C.S de Risoul,FRA
Denise Karbon,295445,1980,29369,https://data.fis-ski.com/general/load-competitor-picture/29369.html,G.S. Fiamme Gialle,ITA
Christine Hargin,505396,1980,23379,https://data.fis-ski.com/general/load-competitor-picture/23379.html,Huddinge SK,SWE
Kristina Kryukova,485926,28-11-1997,187539,https://data.fis-ski.com/general/load-competitor-picture/187539.html,,RUS
Gina Stechert,206175,1987,79004,https://data.fis-ski.com/general/load-competitor-picture/79004.html,SC Oberstdorf,GER
Sarah Elliot,107148,1992,136306,https://data.fis-ski.com/general/load-competitor-picture/136306.html,BIG WHITE RACRS/KELOWNA SKI CLUB,CAN
Marusa Ferk,565320,27-09-1988,94053,https://data.fis-ski.com/general/load-competitor-picture/94053.html,DTV Partizan Blejska Dobrava,SLO
Jessica Depauli,56059,1991,126428,https://data.fis-ski.com/general/load-competitor-picture/126428.html,SK Kirchberg - Tirol,AUT
Vivien Insam,299632,15-07-1997,188284,https://data.fis-ski.com/general/load-competitor-picture/188284.html,G.S. FIAMME ORO MOENA,ITA
Andrea Dettling,515849,19-01-1987,81967,https://data.fis-ski.com/general/load-competitor-picture/81967.html,Altendorf,SUI
Erika Pykalainen,185475,21-04-2001,222298,https://data.fis-ski.com/general/load-competitor-picture/222298.html,Hyvinkaan Slalomseura sukkula,FIN
Chiara Mair,56333,31-08-1996,176225,https://data.fis-ski.com/general/load-competitor-picture/176225.html,,AUT
Stephanie Venier,56177,19-12-1993,149509,https://data.fis-ski.com/general/load-competitor-picture/149509.html,SV Oberperfuss - Tirol,AUT
Maria Elena Rizzieri,297503,1989,107545,https://data.fis-ski.com/general/load-competitor-picture/107545.html,,ITA
Titti Rodling,505117,1970,51540,https://data.fis-ski.com/general/load-competitor-picture/51540.html,,SWE
Leila Demez,295038,1974,13162,https://data.fis-ski.com/general/load-competitor-picture/13162.html,,ITA
Nike Bent,505449,1981,4117,https://data.fis-ski.com/general/load-competitor-picture/4117.html,Funäsdalens SLK,SWE
Caroline Attia,195003,1960,2073,https://data.fis-ski.com/general/load-competitor-picture/2073.html,,FRA
Meta Hrovat,565471,02-03-1998,195113,https://data.fis-ski.com/general/load-competitor-picture/195113.html,ASK Kranjska Gora,SLO
Kathleen Monahan,535529,1972,41095,https://data.fis-ski.com/general/load-competitor-picture/41095.html,Green Mountain Valley School,USA
Alexandra Shaffer,535951,1976,55880,https://data.fis-ski.com/general/load-competitor-picture/55880.html,Ussa,USA
Zuzana Smerciakova,705202,1977,57175,https://data.fis-ski.com/general/load-competitor-picture/57175.html,,SVK
Monika Knapp,295998,1981,31088,https://data.fis-ski.com/general/load-competitor-picture/31088.html,,ITA
Nathalie Robert,195641,1977,51296,https://data.fis-ski.com/general/load-competitor-picture/51296.html,CO VAL THO,FRA
Francesca Marsaglia,297702,27-01-1990,118480,https://data.fis-ski.com/general/load-competitor-picture/118480.html,C.S. ESERCITO,ITA
Saana Ahonen,185383,1994,158146,https://data.fis-ski.com/general/load-competitor-picture/158146.html,Santa Claus ski team,FIN
Sandra Gini,515619,1982,20400,https://data.fis-ski.com/general/load-competitor-picture/20400.html,Piz Turba Bivio,SUI
Nicole Delago,299466,05-01-1996,176987,https://data.fis-ski.com/general/load-competitor-picture/176987.html,GRUPPO SCIATORI FIAMME GIALLE,ITA
Anna Veith Fenninger,55947,18-06-1989,106275,https://data.fis-ski.com/general/load-competitor-picture/106275.html,Skiklub Hypo Hallein - Salzburg,AUT
Christina Ager,56258,11-11-1995,166907,https://data.fis-ski.com/general/load-competitor-picture/166907.html,WSV Soell - Tirol,AUT
Anna Hofer,297195,28-02-1988,96218,https://data.fis-ski.com/general/load-competitor-picture/96218.html,GS FIAMME ORO,ITA
Christina Geiger,205362,1971,19772,https://data.fis-ski.com/general/load-competitor-picture/19772.html,,GER
Anna Swenn-Larsson,506146,18-06-1991,127270,https://data.fis-ski.com/general/load-competitor-picture/127270.html,Raettviks SLK,SWE
Maria Walliser,515134,1963,65118,https://data.fis-ski.com/general/load-competitor-picture/65118.html,,SUI
Anne Marie Mueller,425432,1980,41929,https://data.fis-ski.com/general/load-competitor-picture/41929.html,Hemsedal IL,NOR
Marie-Theres Sporer,56344,28-06-1996,178000,https://data.fis-ski.com/general/load-competitor-picture/178000.html,RSK Finkenberg,AUT
,,,,,,
Ann Black,,,,,,USA
Katja Lesjak,,,,,,SLO
Malgorzata Tlalka - Mogore,,,,,,FRA
Mireia Gutierrez,,,,,,AND
Becky Dorsey,,,,,,USA
Olga Kuradchenko,,,,,,KAZ
Ariane Ehrat,,,,,,SUI
Cornelia Mathis,,,,,,AUT
Germaine Michelet,,,,,,FRA
Karen Lancaster,,,,,,USA
Monika Henkel,,,,,,GER
Nusa Tome,,,,,,YUG
Monika Bader,,,,,,GER
Elfi Deufel,,,,,,AUT
Maria Pietilae-Holmner,,,,,,SWE
Debbie Armstrong,,,,,,USA
Lynda McGehee,,,,,,USA
Diana Haight,,,,,,CAN
Helen Grasswander,,,,,,AUT
Regula Betschart,,,,,,SUI
Elisabeth Warter,,,,,,AUT
Haruna Ishikawa,,,,,,JPN
Andrea Haaser,,,,,,AUT
Brigitte Totschnig,,,,,,AUT
Olga Loginova,,,,,,URS
Jutta Knobloch,,,,,,AUT
Eva Grabowska,,,,,,POL
Francoise Bozon,,,,,,FRA
Traudl Treichl,,,,,,GER
Romaine Fournier,,,,,,SUI
Bernadette Zurbriggen,,,,,,SUI
Christa Puschmann,,,,,,AUT
Gail Blackburn,,,,,,USA
Betsy Clifford,,,,,,CAN
Emi Hasegawa,,,,,,JPN
Katharina Huber,,,,,,AUT
Karen Budge,,,,,,USA
Lisa Magdalena Agerer,,,,,,ITA
Metka Jerman,,,,,,YUG
Sophie Caprio,,,,,,FRA
Marilyn Cochran,,,,,,USA
Rosi Fortna,,,,,,USA
Eva Sochorova,,,,,,CZE
Annemarie Steiner,,,,,,AUT
Olga Pall,,,,,,AUT
Brigitte Sirch,,,,,,GER
Marielle Goitschel,,,,,,FRA
Mary Seaton,,,,,,USA
Charlotte Guest,,,,,,GBR
Evi Untermoser,,,,,,AUT
Sabrina Maier,,,,,,AUT
Michele Jacot,,,,,,FRA
Isabel Van Buyndner,,,,,,BEL
Cristina Brichetti,,,,,,ITA
Christine Ray,,,,,,FRA
Anne Brussleto,,,,,,NOR
Viki Jones,,,,,,USA
Dagmar Kuzmanova,,,,,,CKS
Marie Lucie Waldmeier,,,,,,FRA
K. Buhler,,,,,,SUI
Annie Famose,,,,,,FRA
Jenny Tank,,,,,,GER
Wendy Allen,,,,,,USA
Paoletta Magoni,,,,,,ITA
Kiki Cutter,,,,,,USA
Maria Kurz Schlechter,,,,,,AUT
Danielle Debernard,,,,,,FRA
Macarena Simari-Birkner,,,,,,ARG
Gina Hathorn,,,,,,GBR
Loni Klettl,,,,,,CAN
Helene Richard,,,,,,FRA
Laisan Rayanova,,,,,,RUS
Sandra Poulsen,,,,,,USA
Jana Zemanova,,,,,,CKS
Polina Melinkova,,,,,,RUS
Monika Aeijae,,,,,,SWE
Julia Spettel,,,,,,AUT
Angelika Van De Kraats,,,,,,NED
Marie Joelle Clement,,,,,,CAN
Marianne Ranner,,,,,,AUT
M. Mandrillon,,,,,,FRA
Katrin Wilhelm,,,,,,AUT
Torill Fjelstadt,,,,,,NOR
Maddalena Planatscher,,,,,,ITA
Karin Schneeweiss,,,,,,BEL
Holly Beth Flanders,,,,,,USA
Huberta Wolf,,,,,,AUT
Sigrid Totschnig,,,,,,AUT
Elfi Eder,,,,,,AUT
Lindy Cochran,,,,,,USA
Lorena Frigo,,,,,,ITA
Malgorzata Tlalka,,,,,,POL
Karla Delago,,,,,,ITA
Christine Laprell,,,,,,GER
Christine Hintermaier,,,,,,AUT
Clotilde Fasolis,,,,,,ITA
Krystyna Bortko,,,,,,POL
Britt Lafforgue,,,,,,FRA
Erika Schinegger,,,,,,AUT
Jana Soltysova,,,,,,CKS
AJ Hurt,,,,,,USA
Evelyne Dirren,,,,,,SUI
Gabi Infanger,,,,,,SUI
Sondra Van Ert,,,,,,USA
Michaela Rainer,,,,,,AUT
Natalja Zamula,,,,,,URS
Marlies Oberholzer,,,,,,SUI
Patty Boystun,,,,,,USA
Andreja Leskovsek,,,,,,YUG
Cindy Nelson,,,,,,USA
Marianne Hefti,,,,,,SUI
Annette Gersch,,,,,,GER
Celine Martin,,,,,,FRA
Rosi Aschenwald,,,,,,AUT
Annemarie Bischofberger,,,,,,SUI
Ida Soederberg,,,,,,SWE
Michelle Ruthven Mckendry,,,,,,CAN
Gabriele Papp,,,,,,AUT
Paola Toniolli,,,,,,ITA
Christl Haas,,,,,,AUT
Christa Kinshofer,,,,,,GER
Paola Strauss,,,,,,ITA
Alexandra Tilley,,,,,,GBR
Francoise Macchi,,,,,,FRA
Marianne Zechmeister,,,,,,GER
Adeline Baud,,,,,,FRA
Natasa Blazic,,,,,,YUG
Sophia Akhmeteli,,,,,,GEO
Emmi Pezzedi,,,,,,ITA
Myriam Difant,,,,,,FRA
Leslie Smith,,,,,,USA
Brigitte Glur,,,,,,SUI
Elisabeth Kraml,,,,,,AUT
Alessia Afi Dipol,,,,,,TOG
Vreni Inaebnit,,,,,,SUI
Divina Galica,,,,,,GBR
Pam Fletcher,,,,,,USA
Giovanna Tiezza,,,,,,ITA
Lotte Nogler,,,,,,ITA
Christina Meier,,,,,,GER
Martine Liouche,,,,,,FRA
Tamara McKinney,,,,,,USA
Sandra Burn,,,,,,SUI
Edith Sprecher,,,,,,SUI
Martine Couttet,,,,,,FRA
Marija Shkanova,,,,,,BLR
Odile Chalvin,,,,,,FRA
Ingrid Lafforgue,,,,,,FRA
Ingrid Eberle,,,,,,AUT
Wiltrud Drexel,,,,,,AUT
Ulla Lodzinja,,,,,,URS
Julie Lunde Hansen,,,,,,NOR
Christa Zechmeister,,,,,,GER
Rosi Krenn,,,,,,GER
Brigitte Schroll,,,,,,AUT
Lee Hall,,,,,,USA
Jenni T Lathrop,,,,,,USA
Inge Jochum,,,,,,AUT
Dianne Lehodey,,,,,,CAN
Katherine Ryan,,,,,,USA
Edith Peter,,,,,,AUT
B. Newall,,,,,,GBR
Doris De Agostini,,,,,,SUI
Wilma Gatta,,,,,,ITA
Cheryl Bechdolt,,,,,,USA
Rita Schnider,,,,,,SUI
Wiki Fleckenstein,,,,,,USA
Traudl Hecher,,,,,,AUT
Maria Belen Simari-Birkner,,,,,,ARG
Polona Peharc,,,,,,SLO
Monika Kaserer,,,,,,AUT
Andrea Bedard,,,,,,CAN
Ursula Konzett,,,,,,LIE
Julia Dygruber,,,,,,AUT
Annemarie Proell,,,,,,AUT
Susan Corrock,,,,,,USA
Claudia Riedl,,,,,,AUT
Jana Gantnerova,,,,,,CKS
Cindy Oak,,,,,,USA
Ulrike Stangassinger,,,,,,GER
Aurelie Santon,,,,,,FRA
Corinne Eugster,,,,,,SUI
Robin Morning,,,,,,USA
Inge Krenn,,,,,,AUT
Alexandra Marasova,,,,,,CKS
Karen Percy,,,,,,CAN
Erica Skinger,,,,,,USA
Marie Cecile Gros - Gaudenier,,,,,,FRA
Cristina Gravina,,,,,,ITA
Felicity Field,,,,,,GBR
Maria Maricich,,,,,,USA
Kristin Krone,,,,,,USA
Anne Flore Rey,,,,,,FRA
Martine Ellmer,,,,,,AUT
Dorota Tlalka,,,,,,POL
Stefanie Wolf,,,,,,GER
Anne Parisien,,,,,,USA
Linda Rocchetti,,,,,,ITA
Elisabeth Chaud,,,,,,FRA
Dominique Mathieux,,,,,,FRA
Lenka Vlckova,,,,,,CKS
Florence Monnard,,,,,,SUI
Ivana Valesova,,,,,,CKS
Edith Hildebrand,,,,,,SUI
Brenda Buglione,,,,,,USA
Nicoletta Merighetti,,,,,,ITA
Abbi Fisher,,,,,,USA
Katra Zajc,,,,,,YUG
Andrea Potisk,,,,,,SLO
Marianne Jaeger,,,,,,SUI
Katharina Tichy,,,,,,CZE
Garrie Mathieson,,,,,,CAN
Sherry Blann,,,,,,USA
Lea Soelkner,,,,,,AUT
Madeleine Willoud,,,,,,SUI
Adelheid Gapp,,,,,,AUT
Hanni Wenzel,,,,,,LIE
Monika Berwein,,,,,,GER
Sieglinde Winkler,,,,,,AUT
Amy Liveran,,,,,,USA
Cecilia Teague,,,,,,USA
Maria Roberta Schranz,,,,,,ITA
Fabienne Serrat,,,,,,FRA
Jocelin Perillat,,,,,,FRA
Riitta Ollikka,,,,,,FIN
Brigitte Nansoz,,,,,,SUI
Christine Klossner,,,,,,SUI
Bojana Dornig,,,,,,YUG
Larissa Majer,,,,,,URS
Danielle Poleschuk,,,,,,CAN
Wanda Bieler,,,,,,ITA
Marie Therese Nadig,,,,,,SUI
Nicola Spiss,,,,,,AUT
Heidi Preuss,,,,,,USA
Marina Janusova,,,,,,URS
Evi Proell,,,,,,AUT
Edith Lindner,,,,,,AUT
Irene Epple,,,,,,GER
Sabine Egger,,,,,,AUT
Paola Marciandi,,,,,,ITA
Irmgard Lukasser,,,,,,AUT
Christine Rolland,,,,,,FRA
Melanie Suchet,,,,,,FRA
Warwara Zelenskaja,,,,,,RUS
Lise Marie Morerod,,,,,,SUI
Christine Putz,,,,,,AUT
Penny McCoy,,,,,,USA
Anneroesli Zryd,,,,,,SUI
Astrid Plank,,,,,,ITA
Anastasij Popkova,,,,,,RUS
Conchita Puig,,,,,,SPA
Anna Archibald,,,,,,NZL
Martine Ducroz,,,,,,FRA
Monika Hess,,,,,,SUI
Elena Matous,,,,,,RSM
Susy Chaffee,,,,,,USA
Catherine Andeer,,,,,,SUI
Paola Hofer,,,,,,ITA
Lizi Pall,,,,,,AUT
Marina Laurençon,,,,,,FRA
Tereza Nova,,,,,,CZE
Rita Good,,,,,,SUI
Dana Markova,,,,,,CZE
M. Vogl,,,,,,GER
Patricia Emonet,,,,,,FRA
Kathrin Triendl,,,,,,AUT
Karianne Christiansen,,,,,,NOR
Karen Korfanta,,,,,,USA
Rita Naepflin,,,,,,SUI
Rosi Speiser,,,,,,GER
Trine Bakke Rognmo,,,,,,NOR
Helena Prosteva,,,,,,RUS
Vanessa Rakedjian,,,,,,ARM
Nadezda Patrakjeva-andreeva,,,,,,URS
Karin Unterseer,,,,,,GER
Ana Kobal,,,,,,SLO
Edith Antretter,,,,,,GER
Valentina Cillara Rossi,,,,,,ITA
Catharina Rosenqvist,,,,,,SWE
Florence Steurer,,,,,,FRA
Cinzia Valt,,,,,,ITA
Roxanne Toly,,,,,,USA
Gertrud Gabl,,,,,,AUT
Catherine Lussier,,,,,,CAN
Caroline Dummer Waidhofer,,,,,,AUT
Catharina Glasser Bjerner,,,,,,SWE
Angela Grassinger,,,,,,GER
Jeanette Collenberg,,,,,,SUI
Ruth Adolf,,,,,,SUI
Gerry Sorensen,,,,,,CAN
Claudia Giordani,,,,,,ITA
Lisa Wilcox,,,,,,USA
Isabelle Mir,,,,,,FRA
Judy Leinweber,,,,,,CAN
Roswitha Steiner,,,,,,AUT
Silvia Stumpf,,,,,,SUI
Maria Rosa Quario,,,,,,ITA
Anne Berge,,,,,,NOR
Veronique Robin,,,,,,SUI
Rosi Mittermaier,,,,,,GER
Sakurako Mukohgawa,,,,,,JPN
Tanja Schneider,,,,,,AUT
Jacqueline Rouvier,,,,,,FRA
M. Christiansen,,,,,,NOR
Cristina Tisot Arrigoni,,,,,,ITA
Veronika Vitzthum,,,,,,AUT
Sarah Schaedler,,,,,,LIE
Burgi Faerbinger,,,,,,GER
Kathy Kreiner,,,,,,CAN
Jamie Kurlander,,,,,,USA
Cornelia Proell,,,,,,AUT
Heidi Riedler,,,,,,AUT
Piera Macchi,,,,,,ITA
Caroline Beer,,,,,,AUT
Shanne Leavitt,,,,,,CAN
Patricia Kaestle,,,,,,SUI
Ann Melander,,,,,,SWE
Daniela Zini,,,,,,ITA
Pamela Behr,,,,,,GER
Cathy Nagel,,,,,,USA
M. Cloughlin,,,,,,USA
Marie France Jeangeorges,,,,,,FRA
Evi Mittermaier,,,,,,GER
Laurie Kreiner,,,,,,CAN
Agnieszka Gasienica Daniel,,,,,,POL
Glorianda Cipolla,,,,,,ITA
Elisabeth Mayr,,,,,,GER
Anne Cecilie Brusletto,,,,,,NOR
Monica Bosch-forellad,,,,,,SPA
Marie Cecile Mercier,,,,,,FRA
Birgit Kerscher,,,,,,AUT
Fulvia Stevenin,,,,,,ITA
K. Ruud,,,,,,NOR
Toril Forland,,,,,,NOR
V. Hubert,,,,,,GER
Vladislava Boureyeva,,,,,,RUS
Olga Charvatova,,,,,,CKS
Dianne Culver,,,,,,CAN
Cande Moreno Becerra,,,,,,AND
Christine Goitschel,,,,,,FRA
Carolyn Oughton,,,,,,CAN
Julie Walcott,,,,,,USA
Gabrielle Hauser,,,,,,AUT
Dorota Tlalka - Mogore,,,,,,FRA
Sandra Reymond,,,,,,SUI
Berni Rauter,,,,,,AUT
Michaela Marzola,,,,,,ITA
Regina Sackl,,,,,,AUT
Christin Cooper,,,,,,USA
Ingrid Gfoelner,,,,,,AUT
Francesca Fanti,,,,,,ITA
Erika Hansson,,,,,,SWE
Giustina Demetz,,,,,,ITA
Maria Epple,,,,,,GER
Elena Medzihradska,,,,,,CKS
A. Ray,,,,,,FRA
Beth Madsen,,,,,,USA
Kim Mumford,,,,,,USA
Veronika Stallmaier Wallinger,,,,,,AUT
Nancy Greene,,,,,,CAN
Margret Hafen,,,,,,GER
Dietlinde Wurmer,,,,,,GER
Christine Loike,,,,,,AUT
Barbara Cochran,,,,,,USA
Heidi Zimmermann,,,,,,AUT
Ana Drev,,,,,,SLO
Judy Crawford,,,,,,CAN
Susan Patterson,,,,,,USA
Malin Huldtin,,,,,,SWE
Fernande Bochatay,,,,,,SUI
Lauren Ross,,,,,,USA
Perrine Pelen,,,,,,FRA
Ludmilla Reus,,,,,,URS
Anja Zavadlav,,,,,,YUG
Olivia Bertrand,,,,,,FRA
Roselda Joux,,,,,,ITA
Catherine Gonseth,,,,,,FRA
Sylviane Fabre,,,,,,FRA
Brigitte Seiwald,,,,,,AUT
Karin Roten Meier,,,,,,SUI
Christine Zangerl,,,,,,AUT
Jaqueline Hangl,,,,,,SUI
Petra Wenzel,,,,,,LIE
Erika Hess,,,,,,SUI
Nadia Bonfini,,,,,,ITA
Anna Larionova,,,,,,RUS
Katie Hitchcock,,,,,,USA
Sonja Stotz,,,,,,GER
Marielle Studer,,,,,,SUI
Sarka Strachova Zahrobska,,,,,,CZE
Morena Gallizio Tescari,,,,,,ITA
Chiara May,,,,,,ITA
Maggie Crane,,,,,,USA
Erika Gfrerer,,,,,,AUT
Laetitia Dalloz,,,,,,FRA
Manuela Ruef,,,,,,AUT
