name,id,bd,competitor_id,photo,club,country
Marcus Vorre,170159,08-07-1998,194898,https://data.fis-ski.com/general/load-competitor-picture/194898.html,Hobro Skiklub Lillehammer Skiklub,DEN
Nils Alphand,6190179,16-06-1996,172446,https://data.fis-ski.com/general/load-competitor-picture/172446.html,C.S. Serre Chevalier,FRA
Wojciech Zagorski,430357,1985,67811,https://data.fis-ski.com/general/load-competitor-picture/67811.html,AZS AWF Katowice,POL
Mike Giannelli,101330,1977,20175,https://data.fis-ski.com/general/load-competitor-picture/20175.html,Whistler,CAN
Ted Ligety,534562,31-08-1984,35276,https://data.fis-ski.com/general/load-competitor-picture/35276.html,Park City Ski and Snowboard Club,USA
Bode Miller,532431,1977,40317,https://data.fis-ski.com/general/load-competitor-picture/40317.html,,USA
Gino Caviezel,511852,23-06-1992,138512,https://data.fis-ski.com/general/load-competitor-picture/138512.html,Beverin,SUI
Martin Fiala,200080,1968,17042,https://data.fis-ski.com/general/load-competitor-picture/17042.html,,GER
Woo-Sung Kim,320244,1986,30483,https://data.fis-ski.com/general/load-competitor-picture/30483.html,High 1 resort,KOR
Stefan Georgiev,90047,1977,19915,https://data.fis-ski.com/general/load-competitor-picture/19915.html,Ulen,BUL
Matthieu Osch,360046,01-04-1999,203677,https://data.fis-ski.com/general/load-competitor-picture/203677.html,Ashd,LUX
Michael Sablatnik,51250,1986,230146,https://data.fis-ski.com/general/load-competitor-picture/230146.html,Villars sur Glane,SUI
Conrad Pridy,103385,1988,95313,https://data.fis-ski.com/general/load-competitor-picture/95313.html,Whistler Mountain Ski Club,CAN
Steven Amiez,6190558,07-09-1998,194749,https://data.fis-ski.com/general/load-competitor-picture/194749.html,C.S SPORTS COURCHEVEL,FRA
Harald Chr. Strand Nilsen,420556,1971,59108,https://data.fis-ski.com/general/load-competitor-picture/59108.html,Gjoevik Ski Club,NOR
Carl Jonsson,502417,11-05-2000,211713,https://data.fis-ski.com/general/load-competitor-picture/211713.html,Kloevsjoe Alpina,SWE
Craig Branch,40171,1977,6831,https://data.fis-ski.com/general/load-competitor-picture/6831.html,NSWIS,AUS
Marc Girardelli,360002,1963,20467,https://data.fis-ski.com/general/load-competitor-picture/20467.html,,LUX
Ferran Terra,491129,1987,78940,https://data.fis-ski.com/general/load-competitor-picture/78940.html,PEC,ESP
Michael Walchhofer,50041,1975,174,https://data.fis-ski.com/general/load-competitor-picture/174.html,,SWE
Andreas Omminger,50997,1983,45119,https://data.fis-ski.com/general/load-competitor-picture/45119.html,SV Navis -  Tirol,AUT
Johann F. Haraldsson,250107,1979,23329,https://data.fis-ski.com/general/load-competitor-picture/23329.html,KR,ISL
Riccardo Tonetti,291318,14-05-1989,107917,https://data.fis-ski.com/general/load-competitor-picture/107917.html,GRUPPO SCIATORI FIAMME GIALLE,ITA
Marc Digruber,51395,29-04-1988,94841,https://data.fis-ski.com/general/load-competitor-picture/94841.html,Sportunion Mitterbach -   Niederoes,AUT
Cyril Nocenti,191911,1982,43763,https://data.fis-ski.com/general/load-competitor-picture/43763.html,Combloux,FRA
Emir Lokmic,710362,23-12-1997,192065,https://data.fis-ski.com/general/load-competitor-picture/192065.html,SK Zeljeznicar,BIH
Philipp Zepnik,202125,1988,95514,https://data.fis-ski.com/general/load-competitor-picture/95514.html,SC Halblech,GER
Jorge Mandru,110187,1986,37359,https://data.fis-ski.com/general/load-competitor-picture/37359.html,U.Catolica,CHI
Steven Lee,40023,1962,139029,https://data.fis-ski.com/general/load-competitor-picture/139029.html,Snowsports Academy Racing,NED
Antonio Villaroger Ristevski,750088,19-05-1989,106444,https://data.fis-ski.com/general/load-competitor-picture/106444.html,Rabotnicki,MKD
Thierry Gentina,190165,1968,19883,https://data.fis-ski.com/general/load-competitor-picture/19883.html,SC ST Gervai,FRA
Jens Byggmark,501101,1985,8288,https://data.fis-ski.com/general/load-competitor-picture/8288.html,Taerna IK Fjaellvinden,SWE
Alexander Sannes Thorsen,422483,21-01-1996,174370,https://data.fis-ski.com/general/load-competitor-picture/174370.html,Njaard,NOR
Kevin Page,190510,1975,45813,https://data.fis-ski.com/general/load-competitor-picture/45813.html,Serre Cheval,FRA
Daniel Hemetsberger,53975,23-05-1991,148923,https://data.fis-ski.com/general/load-competitor-picture/148923.html,,USA
Pawel Babicki,430640,22-11-1994,158766,https://data.fis-ski.com/general/load-competitor-picture/158766.html,Jugow Sport Park POL-SKI-TEAM,POL
Erjon Tola,800013,15-12-1986,108459,https://data.fis-ski.com/general/load-competitor-picture/108459.html,,ALB
Didier Bouvet,190058,1961,6610,https://data.fis-ski.com/general/load-competitor-picture/6610.html,,FRA
Michel Davare,292299,1981,12447,https://data.fis-ski.com/general/load-competitor-picture/12447.html,,ITA
Markus Ganahl,350007,1975,19242,https://data.fis-ski.com/general/load-competitor-picture/19242.html,Triesenberg,LIE
Will Gregorak,930107,1990,115705,https://data.fis-ski.com/general/load-competitor-picture/115705.html,,USA
Marvin Ackermann,202290,1991,126588,https://data.fis-ski.com/general/load-competitor-picture/126588.html,SBZ Bad Waldsee,GER
Claudio Sprecher,350069,1980,58090,https://data.fis-ski.com/general/load-competitor-picture/58090.html,Gamprin,LIE
Andreas Nilsen,421098,1980,43543,https://data.fis-ski.com/general/load-competitor-picture/43543.html,Freidig Alpin,NOR
David Poisson,191964, ,48438,https://data.fis-ski.com/general/load-competitor-picture/48438.html,S.C. Peisey Vallandry,FRA
Matthias Mayer,53902,09-06-1990,121201,https://data.fis-ski.com/general/load-competitor-picture/121201.html,,USA
Saku Aho,180812,29-12-1997,190205,https://data.fis-ski.com/general/load-competitor-picture/190205.html,Ruka Slalom,FIN
Pierrick Bourgeat,190915,1976,6549,https://data.fis-ski.com/general/load-competitor-picture/6549.html,Les 2 Alpes,FRA
Niels Hintermann,512124,05-05-1995,166533,https://data.fis-ski.com/general/load-competitor-picture/166533.html,Hausen am Albis,SUI
Patrice Bianchi,190034,1969,4831,https://data.fis-ski.com/general/load-competitor-picture/4831.html,,FRA
Thomas Dressen,202535,22-11-1993,146460,https://data.fis-ski.com/general/load-competitor-picture/146460.html,SC Mittenwald,GER
Andrea Ballerin,290095,01-02-1989,104084,https://data.fis-ski.com/general/load-competitor-picture/104084.html,G.S. FIAMME ORO MOENA,ITA
Kurt Engl,50675,1979,172760,https://data.fis-ski.com/general/load-competitor-picture/172760.html,Sundsvall Slk,SWE
Naoki Yuasa,301709,24-04-1983,67696,https://data.fis-ski.com/general/load-competitor-picture/67696.html,Sports Alpen Ski Club,JPN
Rishu Okada,300379,1978,44779,https://data.fis-ski.com/general/load-competitor-picture/44779.html,,JPN
Cedric Noger,511867,17-05-1992,138539,https://data.fis-ski.com/general/load-competitor-picture/138539.html,Speer Ebnat-Kappel,SUI
Albert Burger,200046,1955,8028,https://data.fis-ski.com/general/load-competitor-picture/8028.html,,GER
Joel Chenal,190677,1973,9860,https://data.fis-ski.com/general/load-competitor-picture/9860.html,La Rosiere,FRA
Christoph Noesig,51159,1985,103020,https://data.fis-ski.com/general/load-competitor-picture/103020.html,Carving,SUI
Henrik Von Appen,110324,15-12-1994,154753,https://data.fis-ski.com/general/load-competitor-picture/154753.html,Club Andes,CHI
Paul Accola,510001,1967,204,https://data.fis-ski.com/general/load-competitor-picture/204.html,Davos,SUI
Jukka Rajala,180430,1982,49721,https://data.fis-ski.com/general/load-competitor-picture/49721.html,Kouvolan Hiihtoseura,FIN
Reinfried Herbst,50605,11-10-1978,24453,https://data.fis-ski.com/general/load-competitor-picture/24453.html,SC Unken -  Salzburg,AUT
Raphael Haaser,54445,17-09-1997,191305,https://data.fis-ski.com/general/load-competitor-picture/191305.html,SV Achensee - Tirol,AUT
Emil Bjoertomt Kristiansen,421946,1990,119148,https://data.fis-ski.com/general/load-competitor-picture/119148.html,Baerums SK,NOR
Simon Fournier,104488,26-05-1997,187997,https://data.fis-ski.com/general/load-competitor-picture/187997.html,TREMBLANT,CAN
Enis Becirbegovic,710223,1976,3615,https://data.fis-ski.com/general/load-competitor-picture/3615.html,SK Zeljeznicar - Sarajevo,BIH
Hans Pieren,510198,1962,47830,https://data.fis-ski.com/general/load-competitor-picture/47830.html,Adelboden,SUI
Leonhard Stock,50199,1958,156241,https://data.fis-ski.com/general/load-competitor-picture/156241.html,Jarfalla Ak,SWE
Marcel Mathis,53985,1991,152100,https://data.fis-ski.com/general/load-competitor-picture/152100.html,Telluride Ski and Snowboard Club,USA
Luca De Aliprandini,990116,01-09-1990,118704,https://data.fis-ski.com/general/load-competitor-picture/118704.html,GRUPPO SCIATORI FIAMME GIALLE,ITA
Manuel Feller,54063,13-10-1992,137557,https://data.fis-ski.com/general/load-competitor-picture/137557.html,SC Fieberbrunn - Tirol,AUT
Vitus Lueoend,511142,1984,36184,https://data.fis-ski.com/general/load-competitor-picture/36184.html,Hochstuckli Sattel,SUI
Charlie Bergendahl,500438,1977,4252,https://data.fis-ski.com/general/load-competitor-picture/4252.html,Bjursås IK Alpin,SWE
Peder Dahlum Eide,422300,06-06-1994,154946,https://data.fis-ski.com/general/load-competitor-picture/154946.html,Lommedalens Il,NOR
Clement Noel,6190403,03-05-1997,187117,https://data.fis-ski.com/general/load-competitor-picture/187117.html,C.S val d isere,FRA
Andreas Zampa,700879,13-08-1993,149725,https://data.fis-ski.com/general/load-competitor-picture/149725.html,VSC Dukla Banska Bystrica,SVK
Bjarne Solbakken,420911,18-05-1977,57539,https://data.fis-ski.com/general/load-competitor-picture/57539.html,Stranda IL,NOR
Paul McDonald,534748,1984,39134,https://data.fis-ski.com/general/load-competitor-picture/39134.html,Crystal Mountain Alpine Club,USA
Hideyuki Narita,304242,23-09-1993,149110,https://data.fis-ski.com/general/load-competitor-picture/149110.html,KAWASAKI FEELD SC,JPN
Louis-Pierre Helie,103090,1986,71062,https://data.fis-ski.com/general/load-competitor-picture/71062.html,Mont Ste Anne,CAN
Kelby Halbert,103656,1990,121694,https://data.fis-ski.com/general/load-competitor-picture/121694.html,Toronto,CAN
Michael Tritscher,50222,1965,187027,https://data.fis-ski.com/general/load-competitor-picture/187027.html,Kils Slk,SWE
Robbie Bosinger,100035,1966,6368,https://data.fis-ski.com/general/load-competitor-picture/6368.html,,CAN
Eugenio Claro,110320,1993,148793,https://data.fis-ski.com/general/load-competitor-picture/148793.html,Portillo,CHI
Juuso Aulanko,180334,1979,2168,https://data.fis-ski.com/general/load-competitor-picture/2168.html,Vuokatti Slalom,FIN
Stian Saugestad,422120,12-10-1992,136939,https://data.fis-ski.com/general/load-competitor-picture/136939.html,Grong Il,NOR
Raphael Himmelsbach,201603,1983,24860,https://data.fis-ski.com/general/load-competitor-picture/24860.html,SC Hausach,GER
Alexandre Pittin,192122,1983,48107,https://data.fis-ski.com/general/load-competitor-picture/48107.html,C.S. Chamonix,FRA
Stefan Babinsky,54371,02-04-1996,176974,https://data.fis-ski.com/general/load-competitor-picture/176974.html,Sportverein Skiclub Gaal - Steierma,AUT
Evgeniy Timofeev,770015,16-10-1994,159164,https://data.fis-ski.com/general/load-competitor-picture/159164.html,Bishkek,KGZ
Peter Bylund,500726,1979,8301,https://data.fis-ski.com/general/load-competitor-picture/8301.html,Jarvso IF Alpina,SWE
Jendrek Stanek,201449,1981,58282,https://data.fis-ski.com/general/load-competitor-picture/58282.html,WSV Königssee,GER
Bill Johnson,530176,1960,28256,https://data.fis-ski.com/general/load-competitor-picture/28256.html,,USA
Hans Olsson,501076,1984,45078,https://data.fis-ski.com/general/load-competitor-picture/45078.html,IFK Mora Alpina,SWE
Riley Seger,104539,21-04-1997,189311,https://data.fis-ski.com/general/load-competitor-picture/189311.html,WMSC,CAN
Cedric Ochsner,512288,03-06-1998,195451,https://data.fis-ski.com/general/load-competitor-picture/195451.html,Hausen am Albis,SUI
Thomas Frey,192653,1984,18292,https://data.fis-ski.com/general/load-competitor-picture/18292.html,S.C. Les Arcs,FRA
Thomas Stangassinger,50196,1965,156101,https://data.fis-ski.com/general/load-competitor-picture/156101.html,Rattviks Slk,SWE
Fabio De Crignis,290172,1968,12630,https://data.fis-ski.com/general/load-competitor-picture/12630.html,,ITA
Vitalij Andreev,480082,1969,1242,https://data.fis-ski.com/general/load-competitor-picture/1242.html,,RUS
Hannes Brenner,51050,1984,104969,https://data.fis-ski.com/general/load-competitor-picture/104969.html,Cardada,SUI
Christophe Berra,510027,1965,4532,https://data.fis-ski.com/general/load-competitor-picture/4532.html,,SUI
Nick Cohee,530758,1988,97215,https://data.fis-ski.com/general/load-competitor-picture/97215.html,China Peak Race Team,USA
Victor Schuller,6190006,11-01-1995,163561,https://data.fis-ski.com/general/load-competitor-picture/163561.html,C.S. Val d Isere,FRA
Fredrik Nyberg,500139,1969,44171,https://data.fis-ski.com/general/load-competitor-picture/44171.html,Sundsvalls SLK,SWE
Stefan Guay,103087,1986,71059,https://data.fis-ski.com/general/load-competitor-picture/71059.html,"Mont Tremblant,  CAN",CAN
Yves Dimier,190112,1969,13654,https://data.fis-ski.com/general/load-competitor-picture/13654.html,CS VAL Cenis,FRA
Ivano Camozzi,290096,1962,8531,https://data.fis-ski.com/general/load-competitor-picture/8531.html,,ITA
Michael Bonetti,510969,1982,6038,https://data.fis-ski.com/general/load-competitor-picture/6038.html,Gotthard-Andermatt,SUI
Josef Polig,290426,1968,,,,
Massimo Penasa,292756,1983,46847,https://data.fis-ski.com/general/load-competitor-picture/46847.html,,ITA
Adur Etxezarreta,492063,27-01-1996,173819,https://data.fis-ski.com/general/load-competitor-picture/173819.html,C.E.Navarra,ESP
Jeremy Transue,533762,1983,62155,https://data.fis-ski.com/general/load-competitor-picture/62155.html,Green Mountain Valley School,USA
Sandro Simonet,512138,05-07-1995,167076,https://data.fis-ski.com/general/load-competitor-picture/167076.html,Lenzerheide-Valbella,SUI
Martin Hyska,700901,13-06-1994,159899,https://data.fis-ski.com/general/load-competitor-picture/159899.html,Hlk Humenne,SVK
Lasse Arnesen,420007,1965,1753,https://data.fis-ski.com/general/load-competitor-picture/1753.html,Heming,NOR
Mathieu Faivre,194495,18-01-1992,135985,https://data.fis-ski.com/general/load-competitor-picture/135985.html,Douanes  C.S. Isola,FRA
Piotr Kaczmarek,430290,1982,28816,https://data.fis-ski.com/general/load-competitor-picture/28816.html,,POL
Pierre Paquin,191462,1979,46122,https://data.fis-ski.com/general/load-competitor-picture/46122.html,Val D'isere,FRA
Fabian Gratz,202829,22-07-1997,187951,https://data.fis-ski.com/general/load-competitor-picture/187951.html,SC Altenau,GER
Nicolas Arsel,30160,1982,1838,https://data.fis-ski.com/general/load-competitor-picture/1838.html,,ARG
Guillermo Fayed,192932,1985,16654,https://data.fis-ski.com/general/load-competitor-picture/16654.html,ARMEES-EMHM - C.S. Chamonix,FRA
Angus Howden,410198,1981,25974,https://data.fis-ski.com/general/load-competitor-picture/25974.html,,NZL
Florian Loriot,6190687,21-11-1998,200704,https://data.fis-ski.com/general/load-competitor-picture/200704.html,Cs Megeve,FRA
Rob Boyd,100040,1966,6698,https://data.fis-ski.com/general/load-competitor-picture/6698.html,,CAN
Matthias Lanzinger,50743,1980,33910,https://data.fis-ski.com/general/load-competitor-picture/33910.html,Sportunion Abtenau,AUT
Marc Gisin,511529,25-06-1988,94507,https://data.fis-ski.com/general/load-competitor-picture/94507.html,Engelberg,SUI
Daniel Paulus,151060,09-06-1994,154787,https://data.fis-ski.com/general/load-competitor-picture/154787.html,LK Radhost,CZE
Petteri Kantola,180502,1986,71162,https://data.fis-ski.com/general/load-competitor-picture/71162.html,Ruka Slalom,FIN
Chad Mullen,100211,1974,42073,https://data.fis-ski.com/general/load-competitor-picture/42073.html,,CAN
Robin Buffet,194262,14-10-1991,126946,https://data.fis-ski.com/general/load-competitor-picture/126946.html,C.S. La Clusaz,FRA
Tom Verbeke,60256,13-06-1997,190412,https://data.fis-ski.com/general/load-competitor-picture/190412.html,Antwerp Ski team,BEL
Timo Bruederl,200272,1989,104529,https://data.fis-ski.com/general/load-competitor-picture/104529.html,SC Ruhpolding,GER
Moreno Testorelli,511348,1986,70317,https://data.fis-ski.com/general/load-competitor-picture/70317.html,Trais Fluors Celerina,SUI
Stefan Luitz,202437,26-03-1992,137452,https://data.fis-ski.com/general/load-competitor-picture/137452.html,SC Bolsterlang,GER
Hig Roberts,934566,15-03-1991,125814,https://data.fis-ski.com/general/load-competitor-picture/125814.html,Steamboat Springs Winter Sports Clu,USA
Miran Rauter,560053,1972,50004,https://data.fis-ski.com/general/load-competitor-picture/50004.html,,SLO
Jaroslav Babusiak,700724,1984,2345,https://data.fis-ski.com/general/load-competitor-picture/2345.html,Ski Jasna Nizke Tatry,SVK
Jaba Gelashvili,680053,07-03-1993,144648,https://data.fis-ski.com/general/load-competitor-picture/144648.html,Bakuriani,GEO
Graham Bell,220003,1966,3860,https://data.fis-ski.com/general/load-competitor-picture/3860.html,Kandamar Ski Club,GBR
Frederic Berthold,53968,03-06-1991,126460,https://data.fis-ski.com/general/load-competitor-picture/126460.html,SC Gargellen - Vorarlberg,AUT
Artem Borodaykin,481514,1994,157628,https://data.fis-ski.com/general/load-competitor-picture/157628.html,FSO of Russia,RUS
Drew Duffy,6531127,01-06-1995,164701,https://data.fis-ski.com/general/load-competitor-picture/164701.html,Dartmouth Ski Team,USA
Armand Schiele,190321,1967,54386,https://data.fis-ski.com/general/load-competitor-picture/54386.html,,FRA
Mario Reiter,50309,1970,50431,https://data.fis-ski.com/general/load-competitor-picture/50431.html,Ski Club Ubersaxen,AUT
Matej Falat,700868,08-02-1993,149658,https://data.fis-ski.com/general/load-competitor-picture/149658.html,SAK Drienica Lysa,SVK
Andreas Buder,50695,1979,7817,https://data.fis-ski.com/general/load-competitor-picture/7817.html,Schiclub Goestling-Hochkar - Noe,AUT
Ivan Heimschild,700037,1980,24175,https://data.fis-ski.com/general/load-competitor-picture/24175.html,ASK Dukla Banska Bystrica,SVK
Juhan Luik,390041,25-11-1997,190115,https://data.fis-ski.com/general/load-competitor-picture/190115.html,Sportclub Skisport,EST
Thomas Dorner,54471,22-07-1998,195353,https://data.fis-ski.com/general/load-competitor-picture/195353.html,,AUT
Matteo Berbenni,291990,1979,4154,https://data.fis-ski.com/general/load-competitor-picture/4154.html,,ITA
Jeremie Durand,193212,1986,69086,https://data.fis-ski.com/general/load-competitor-picture/69086.html,CS La Clusaz,FRA
Simon Piolaine,6190467,17-06-1997,187510,https://data.fis-ski.com/general/load-competitor-picture/187510.html,S.C morillon,FRA
Andre Myhrer,501017,11-01-1983,42411,https://data.fis-ski.com/general/load-competitor-picture/42411.html,Bergsjoe Hassela AK,SWE
Daniel Caduff,510046,1968,8366,https://data.fis-ski.com/general/load-competitor-picture/8366.html,,SUI
Ola Buer Johansen,422275,03-08-1993,146862,https://data.fis-ski.com/general/load-competitor-picture/146862.html,Baerums Skiclub,NOR
Julian Rauchfuss,202584,02-09-1994,155713,https://data.fis-ski.com/general/load-competitor-picture/155713.html,RG Burig Mindelheim,GER
Rob Crossan,100072,1968,11724,https://data.fis-ski.com/general/load-competitor-picture/11724.html,,CAN
Hannes Wagner,201900,1986,70681,https://data.fis-ski.com/general/load-competitor-picture/70681.html,SV Hindelang,GER
Axel Baeck,501223,1987,80000,https://data.fis-ski.com/general/load-competitor-picture/80000.html,Saltsjöbadens SLK,SWE
Thomas Vonn,532028,1975,64662,https://data.fis-ski.com/general/load-competitor-picture/64662.html,NEW York SKI ED Foundation,USA
Stein Kristian Strand,421040,1979,59105,https://data.fis-ski.com/general/load-competitor-picture/59105.html,Oppdal Alpin,NOR
Bastian Meisen,202764,20-04-1996,175191,https://data.fis-ski.com/general/load-competitor-picture/175191.html,SC Garmisch,GER
Toni Ollikka,180280,1978,44972,https://data.fis-ski.com/general/load-competitor-picture/44972.html,,FIN
Rasmus Windingstad,422278,31-10-1993,146868,https://data.fis-ski.com/general/load-competitor-picture/146868.html,Baerums Skiclub,NOR
Andrej Sporn,560447,01-12-1981,58077,https://data.fis-ski.com/general/load-competitor-picture/58077.html,ASK Kranjska Gora,SLO
Georg Streitberger,50858,1981,59171,https://data.fis-ski.com/general/load-competitor-picture/59171.html,SC Saalbach Hinterglemm - Salzburg,AUT
Cristian Deville,291145,1981,13418,https://data.fis-ski.com/general/load-competitor-picture/13418.html,GRUPPO SCIATORI FIAMME GIALLE,ITA
Frederic Covili,190236,1975,11487,https://data.fis-ski.com/general/load-competitor-picture/11487.html,C.S. Les Menuires,FRA
Matevz Rupnik,561369,04-10-1997,188688,https://data.fis-ski.com/general/load-competitor-picture/188688.html,SD Postojna,SLO
Brett Fischer,532167,1977,17267,https://data.fis-ski.com/general/load-competitor-picture/17267.html,Winter Park,USA
Paul Frommelt,350005,1957,18431,https://data.fis-ski.com/general/load-competitor-picture/18431.html,,LIE
Adam Barwood,410365,30-07-1992,138408,https://data.fis-ski.com/general/load-competitor-picture/138408.html,Wanaka Ski and Snowsports Club,NZL
Nils Allegre,194858,02-01-1994,154638,https://data.fis-ski.com/general/load-competitor-picture/154638.html,C.S. Serre Chevalier,FRA
Broderick Thompson,104096,19-04-1994,155218,https://data.fis-ski.com/general/load-competitor-picture/155218.html,Wmsc,CAN
George Steffey,6531963,08-08-1997,189381,https://data.fis-ski.com/general/load-competitor-picture/189381.html,Stratton Mountain School,USA
Tomas Kraus,150014,1974,32343,https://data.fis-ski.com/general/load-competitor-picture/32343.html,,CZE
Niklas Rainer,501026,09-05-1983,49692,https://data.fis-ski.com/general/load-competitor-picture/49692.html,Malung SLK,SWE
Sebastian Liebl,200337,1989,104569,https://data.fis-ski.com/general/load-competitor-picture/104569.html,SV Lohberg,GER
Willis Feasey,410364,28-08-1992,138407,https://data.fis-ski.com/general/load-competitor-picture/138407.html,Wanaka Ski and Snowsports Club,NZL
Theo Letitre,6190497,17-12-1997,188113,https://data.fis-ski.com/general/load-competitor-picture/188113.html,C.S isola 2000,FRA
Maxence Muzaton,194167,26-06-1990,120313,https://data.fis-ski.com/general/load-competitor-picture/120313.html,C.S. La Plagne,FRA
Mario Herzog,51232,1986,198367,https://data.fis-ski.com/general/load-competitor-picture/198367.html,St-Imier,SUI
Matthew Grosjean,530527,1970,21869,https://data.fis-ski.com/general/load-competitor-picture/21869.html,Steamboat Springs Winter Sports CLU,USA
Sebastian Brigovic,380318,1992,136147,https://data.fis-ski.com/general/load-competitor-picture/136147.html,SK Rijeka,CRO
Peter Struger,50919,1982,59280,https://data.fis-ski.com/general/load-competitor-picture/59280.html,SC Arnoldstein -  Kaernten,AUT
Juan Del Campo,491853,28-06-1994,158917,https://data.fis-ski.com/general/load-competitor-picture/158917.html,EURO-SKI,ESP
Sven Schnitzenbaumer,200238,1975,54792,https://data.fis-ski.com/general/load-competitor-picture/54792.html,,GER
Daniel Fischer,201784,1985,17271,https://data.fis-ski.com/general/load-competitor-picture/17271.html,SC Ruhpolding,GER
Anton Tremmel,202615,26-11-1994,156247,https://data.fis-ski.com/general/load-competitor-picture/156247.html,SC Rottach-Egern,GER
Alan Perathoner,291404,1976,46927,https://data.fis-ski.com/general/load-competitor-picture/46927.html,,ITA
Gianluca Grigoletto,290145,1974,21703,https://data.fis-ski.com/general/load-competitor-picture/21703.html,,ITA
Giovanni Borsotti,990048,18-12-1990,118636,https://data.fis-ski.com/general/load-competitor-picture/118636.html,C.S. CARABINIERI SEZ. SCI,ITA
Marian Bires,700002,1964,5060,https://data.fis-ski.com/general/load-competitor-picture/5060.html,,SVK
Stephanos Tsimikalis,230165,1985,62536,https://data.fis-ski.com/general/load-competitor-picture/62536.html,SXO Arahovas,GRE
Andrej Krizaj,561085,1986,70123,https://data.fis-ski.com/general/load-competitor-picture/70123.html,KRG - ASK Kranjska Gora,SLO
Pol Carreras,491356,1990,117317,https://data.fis-ski.com/general/load-competitor-picture/117317.html,GRANUEC   ,ESP
Elian Lehto,180877,02-06-2000,215760,https://data.fis-ski.com/general/load-competitor-picture/215760.html,Santa Claus ski team,FIN
Wiley Maple,930024,25-05-1990,113774,https://data.fis-ski.com/general/load-competitor-picture/113774.html,Aspen Valley Ski and Snowboard Club,USA
Simon Stancel,700808,1988,97617,https://data.fis-ski.com/general/load-competitor-picture/97617.html,LO MSK Kezmarok,SVK
Fabrizio Tescari,290531,1969,61084,https://data.fis-ski.com/general/load-competitor-picture/61084.html,,ITA
Brice Roger,194190,09-08-1990,120336,https://data.fis-ski.com/general/load-competitor-picture/120336.html,Armee-Emhm C.S. La Plagne,FRA
Dominik Schwaiger,202345,01-05-1991,126647,https://data.fis-ski.com/general/load-competitor-picture/126647.html,WSV Koenigssee,GER
Wisi Betschart,531819,1976,4732,https://data.fis-ski.com/general/load-competitor-picture/4732.html,Heavenly SKI ED Foundation,USA
Charlie Raposo,221213,15-01-1996,172269,https://data.fis-ski.com/general/load-competitor-picture/172269.html,Global Racing Ski Team,GBR
Vassilis Dimitriadis,230080,1978,13659,https://data.fis-ski.com/general/load-competitor-picture/13659.html,SOX Florinas,GRE
Morgan Hellum,170091,1980,24287,https://data.fis-ski.com/general/load-competitor-picture/24287.html,,DEN
Jerome Baptendier,190086,1975,2857,https://data.fis-ski.com/general/load-competitor-picture/2857.html,Les Saisies,FRA
Ioan Valeriu Achiriloaie,460071,20-08-1990,114476,https://data.fis-ski.com/general/load-competitor-picture/114476.html,ASC Corona 2010 Brassov,ROU
Jan Hudec,102271,1981,26126,https://data.fis-ski.com/general/load-competitor-picture/26126.html,Banff Alpine Racers,CZE
Igor Cigolla,290118,1963,10309,https://data.fis-ski.com/general/load-competitor-picture/10309.html,,ITA
Leo Puentener,510517,1973,49245,https://data.fis-ski.com/general/load-competitor-picture/49245.html,,SUI
Petri Haerkoenen,180385,1981,22696,https://data.fis-ski.com/general/load-competitor-picture/22696.html,Ruka Slalom,FIN
Trevor White,102922,1984,66032,https://data.fis-ski.com/general/load-competitor-picture/66032.html,NATC /FAST FORTRESS SKI CLUB,CAN
Laurie Taylor,221236,10-02-1996,175928,https://data.fis-ski.com/general/load-competitor-picture/175928.html,British Ski Academy,GBR
Francois Bourque,102814,1984,6575,https://data.fis-ski.com/general/load-competitor-picture/6575.html,Pin Rouge Ski Club,CAN
Daniel Demschar,40536,1994,155033,https://data.fis-ski.com/general/load-competitor-picture/155033.html,,AUS
Luca Pesando,290404,1966,47215,https://data.fis-ski.com/general/load-competitor-picture/47215.html,,ITA
Florian Eisath,292967,1984,15325,https://data.fis-ski.com/general/load-competitor-picture/15325.html,GS Fiammegialle,ITA
Anze Mravlja,561119,1987,78866,https://data.fis-ski.com/general/load-competitor-picture/78866.html,TRZ - SK Trzic,SLO
Hannes Zehentner,200392,1965,68091,https://data.fis-ski.com/general/load-competitor-picture/68091.html,,GER
Arnt Georg Kolle,420013,1974,31610,https://data.fis-ski.com/general/load-competitor-picture/31610.html,Samnanger IL,NOR
Fredrik Nordh,501071,1984,43913,https://data.fis-ski.com/general/load-competitor-picture/43913.html,Sollentuna SLK,SWE
Peter Runggaldier,290466,1968,52543,https://data.fis-ski.com/general/load-competitor-picture/52543.html,,ITA
Heinz Holzer,290284,1964,25577,https://data.fis-ski.com/general/load-competitor-picture/25577.html,,ITA
Olle Sundin,502230,17-12-1997,187049,https://data.fis-ski.com/general/load-competitor-picture/187049.html,Djurgaardens If af,SWE
Luca Tiezza,292261,1981,61542,https://data.fis-ski.com/general/load-competitor-picture/61542.html,,ITA
Michael Zahnd,510487,1981,67821,https://data.fis-ski.com/general/load-competitor-picture/67821.html,SSC Richterswil-Samstager,SUI
Bojan Krizaj,10104,1957,1015,https://data.fis-ski.com/general/load-competitor-picture/1015.html,,CAN
Maxime Rizzo,194664,01-11-1993,144785,https://data.fis-ski.com/general/load-competitor-picture/144785.html,S.C. Les Arcs,FRA
Asher Jordan,104710,23-11-1999,203745,https://data.fis-ski.com/general/load-competitor-picture/203745.html,WMSC,CAN
